_type,url,date,content,renderedContent,id,user,replyCount,retweetCount,likeCount,quoteCount,conversationId,lang,source,sourceUrl,sourceLabel,outlinks,tcooutlinks,media,retweetedTweet,quotedTweet,inReplyToTweetId,inReplyToUser,mentionedUsers,coordinates,place,hashtags,cashtags
snscrape.modules.twitter.Tweet,https://twitter.com/JoseGalo1908/status/1333195050306723847,2020-11-29 23:44:04+00:00,"@luizpaulor Fato!
A minha tbm.
No Alto Paraopeba em Minas Gerais, foram simplesmente 5 unidades do CEFET/UFSJ/IFMG na região.","@luizpaulor Fato!
A minha tbm.
No Alto Paraopeba em Minas Gerais, foram simplesmente 5 unidades do CEFET/UFSJ/IFMG na região.",1333195050306723847,"{'_type': 'snscrape.modules.twitter.User', 'username': 'JoseGalo1908', 'id': 1321236283893710853, 'displayname': 'José-Fala Zezé', 'description': 'Galo Sempre, casado.\nEngenheiro formado na rede pública Federal. Anti Bolsonarista.\nA favor do povo, esquerdista e na luta nesse país injusto.\nFORA BOLSONARO !', 'rawDescription': 'Galo Sempre, casado.\nEngenheiro formado na rede pública Federal. Anti Bolsonarista.\nA favor do povo, esquerdista e na luta nesse país injusto.\nFORA BOLSONARO !', 'descriptionUrls': None, 'verified': False, 'created': '2020-10-27T23:44:23+00:00', 'followersCount': 18, 'friendsCount': 90, 'statusesCount': 2501, 'favouritesCount': 3672, 'listedCount': 0, 'mediaCount': 41, 'location': 'Minas Gerais do 7 a 1', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1321236588131717120/-_3vz-nx_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1321236283893710853/1603842635', 'url': 'https://twitter.com/JoseGalo1908'}",0,0,0,0,1332847327514652672,pt,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://twitter.com/download/android,Twitter for Android,,,,,,1.3328473275146527e+18,"{'_type': 'snscrape.modules.twitter.User', 'username': 'luizpaulor', 'id': 63010366, 'displayname': 'médico de postinho', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'url': 'https://twitter.com/luizpaulor'}","[{'_type': 'snscrape.modules.twitter.User', 'username': 'luizpaulor', 'id': 63010366, 'displayname': 'médico de postinho', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'url': 'https://twitter.com/luizpaulor'}]",,,,
snscrape.modules.twitter.Tweet,https://twitter.com/Simplorio_Dan/status/1333087444619710464,2020-11-29 16:36:29+00:00,"Destruiu minha vida quando ofertaram essas tais cotas raciais, trouxeram um campus avançado do IFMG e a Universidade Federal pra minha cidade. 

Droga, PT, vc destruiu as chances do meu futuro ser igual ao dos meus pais https://t.co/ZzXnNW65VW","Destruiu minha vida quando ofertaram essas tais cotas raciais, trouxeram um campus avançado do IFMG e a Universidade Federal pra minha cidade. 

Droga, PT, vc destruiu as chances do meu futuro ser igual ao dos meus pais twitter.com/luizpaulor/sta…",1333087444619710464,"{'_type': 'snscrape.modules.twitter.User', 'username': 'Simplorio_Dan', 'id': 3329791589, 'displayname': 'Eu mesmo, o insuperável guaxinim 🍥', 'description': 'Casado com rotinas pq se eu me divorciar é pior.', 'rawDescription': 'Casado com rotinas pq se eu me divorciar é pior.', 'descriptionUrls': None, 'verified': False, 'created': '2015-06-16T16:44:20+00:00', 'followersCount': 98, 'friendsCount': 48, 'statusesCount': 5617, 'favouritesCount': 4910, 'listedCount': 0, 'mediaCount': 165, 'location': '', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1349213717486055425/U5kRS0q6_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/3329791589/1610512592', 'url': 'https://twitter.com/Simplorio_Dan'}",0,0,0,0,1333087444619710464,pt,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://mobile.twitter.com,Twitter Web App,['https://twitter.com/luizpaulor/status/1332847327514652672'],['https://t.co/ZzXnNW65VW'],,,"{'_type': 'snscrape.modules.twitter.Tweet', 'url': 'https://twitter.com/luizpaulor/status/1332847327514652672', 'date': '2020-11-29T00:42:20+00:00', 'content': 'Como o PT destruiu a vida de vocês?\n\nA minha ele destruiu com cotas para estudantes de escola pública e expansão do ensino superior.', 'renderedContent': 'Como o PT destruiu a vida de vocês?\n\nA minha ele destruiu com cotas para estudantes de escola pública e expansão do ensino superior.', 'id': 1332847327514652672, 'user': {'_type': 'snscrape.modules.twitter.User', 'username': 'luizpaulor', 'id': 63010366, 'displayname': 'médico de postinho', 'description': 'Médico de família e comunidade, professor, defensor do SUS, das ciências, contribuo no podcast @MedicinaEmDBT. 📧 medicodepostinho@gmail.com', 'rawDescription': 'Médico de família e comunidade, professor, defensor do SUS, das ciências, contribuo no podcast @MedicinaEmDBT. 📧 medicodepostinho@gmail.com', 'descriptionUrls': None, 'verified': False, 'created': '2009-08-05T02:48:11+00:00', 'followersCount': 58261, 'friendsCount': 842, 'statusesCount': 13972, 'favouritesCount': 42100, 'listedCount': 87, 'mediaCount': 492, 'location': 'Serrinha dos Pintos, Brasil', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1181646319900905472/SnEjzQbU_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/63010366/1611286508', 'url': 'https://twitter.com/luizpaulor'}, 'replyCount': 1933, 'retweetCount': 5875, 'likeCount': 69014, 'quoteCount': 3096, 'conversationId': 1332847327514652672, 'lang': 'pt', 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'sourceUrl': 'http://twitter.com/download/iphone', 'sourceLabel': 'Twitter for iPhone', 'outlinks': None, 'tcooutlinks': None, 'media': None, 'retweetedTweet': None, 'quotedTweet': None, 'inReplyToTweetId': None, 'inReplyToUser': None, 'mentionedUsers': None, 'coordinates': None, 'place': None, 'hashtags': None, 'cashtags': None}",,,,,,,
snscrape.modules.twitter.Tweet,https://twitter.com/florescncias/status/1332666298665463809,2020-11-28 12:43:00+00:00,eh esse o estado mental que o ead me deixou tá feliz ifmg,eh esse o estado mental que o ead me deixou tá feliz ifmg,1332666298665463809,"{'_type': 'snscrape.modules.twitter.User', 'username': 'florescncias', 'id': 3527864896, 'displayname': 'nandaulinhas', 'description': 'love me like a desert rose | ela/dela', 'rawDescription': 'love me like a desert rose | ela/dela', 'descriptionUrls': None, 'verified': False, 'created': '2015-09-02T22:47:50+00:00', 'followersCount': 681, 'friendsCount': 627, 'statusesCount': 43461, 'favouritesCount': 46872, 'listedCount': 4, 'mediaCount': 2188, 'location': 'considere o veganismo 🌿♌', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1441410395059617794/Ji4ObaX-_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/3527864896/1632494022', 'url': 'https://twitter.com/florescncias'}",0,0,1,0,1332666124937400321,pt,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://twitter.com/download/android,Twitter for Android,,,,,,1.3326661249374003e+18,"{'_type': 'snscrape.modules.twitter.User', 'username': 'florescncias', 'id': 3527864896, 'displayname': 'nandaulinhas', 'description': 'love me like a desert rose | ela/dela', 'rawDescription': 'love me like a desert rose | ela/dela', 'descriptionUrls': None, 'verified': False, 'created': '2015-09-02T22:47:50+00:00', 'followersCount': 681, 'friendsCount': 627, 'statusesCount': 43461, 'favouritesCount': 46872, 'listedCount': 4, 'mediaCount': 2188, 'location': 'considere o veganismo 🌿♌', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1441410395059617794/Ji4ObaX-_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/3527864896/1632494022', 'url': 'https://twitter.com/florescncias'}",,,,,
snscrape.modules.twitter.Tweet,https://twitter.com/ifmgnarede/status/1332366541720080384,2020-11-27 16:51:52+00:00,"A partir da publicação da portaria nº 959/2020, o IFMG passa a contar com mais um espaço de diálogo destinado à resolução de situações funcionais de conflitos. Saiba mais:
https://t.co/H6RceuXqt4","A partir da publicação da portaria nº 959/2020, o IFMG passa a contar com mais um espaço de diálogo destinado à resolução de situações funcionais de conflitos. Saiba mais:
ifmg.edu.br/portal/noticia…",1332366541720080384,"{'_type': 'snscrape.modules.twitter.User', 'username': 'ifmgnarede', 'id': 132275980, 'displayname': 'IFMG', 'description': 'Perfil oficial do Instituto Federal de Educação, Ciência e Tecnologia de Minas Gerais - IFMG, com Reitoria em Belo Horizonte e campi localizados em 18 cidades.', 'rawDescription': 'Perfil oficial do Instituto Federal de Educação, Ciência e Tecnologia de Minas Gerais - IFMG, com Reitoria em Belo Horizonte e campi localizados em 18 cidades.', 'descriptionUrls': None, 'verified': False, 'created': '2010-04-12T19:57:50+00:00', 'followersCount': 2355, 'friendsCount': 69, 'statusesCount': 1994, 'favouritesCount': 141, 'listedCount': 28, 'mediaCount': 418, 'location': 'Minas Gerais, Brasil', 'protected': False, 'linkUrl': 'http://www.ifmg.edu.br/portal', 'linkTcourl': 'https://t.co/9oOSTnZxZh', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1375079977536925697/oAeuaruc_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/132275980/1628169063', 'url': 'https://twitter.com/ifmgnarede'}",0,0,0,0,1332366541720080384,pt,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://mobile.twitter.com,Twitter Web App,['https://www.ifmg.edu.br/portal/noticias/portaria-institui-camaras-de-conciliacao-e-mediacao-de-conflitos-no-ifmg'],['https://t.co/H6RceuXqt4'],,,,,,,,,,
snscrape.modules.twitter.Tweet,https://twitter.com/tiefseetaucher_/status/1332344333564059658,2020-11-27 15:23:37+00:00,Análise e Desenvolvimento de Sistemas IFMG https://t.co/Dby7VLsUJk,Análise e Desenvolvimento de Sistemas IFMG twitter.com/anajgardi/stat…,1332344333564059658,"{'_type': 'snscrape.modules.twitter.User', 'username': 'tiefseetaucher_', 'id': 1162077966198870022, 'displayname': 'carol com c // #8MRevogaLAP', 'description': 'eu falo merdas e dps discordo de mim msm e apago, entao paciência // odeio bebidas cigarro e sexo // autista // buscando serotonina e um diploma na cordon bleu', 'rawDescription': 'eu falo merdas e dps discordo de mim msm e apago, entao paciência // odeio bebidas cigarro e sexo // autista // buscando serotonina e um diploma na cordon bleu', 'descriptionUrls': None, 'verified': False, 'created': '2019-08-15T19:05:52+00:00', 'followersCount': 268, 'friendsCount': 492, 'statusesCount': 10340, 'favouritesCount': 10913, 'listedCount': 2, 'mediaCount': 1075, 'location': 'pronomes: nenhum/não fala cmg', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1374076625931931648/CoK9ugO-_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1162077966198870022/1616440371', 'url': 'https://twitter.com/tiefseetaucher_'}",0,0,0,0,1332344333564059658,pt,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://twitter.com/download/android,Twitter for Android,['https://twitter.com/anajgardi/status/1266819703969918979'],['https://t.co/Dby7VLsUJk'],,,"{'_type': 'snscrape.modules.twitter.Tweet', 'url': 'https://twitter.com/anajgardi/status/1266819703969918979', 'date': '2020-05-30T19:52:08+00:00', 'content': 'se vcs tivessem ido pra primeira faculdade que passou, onde estariam?', 'renderedContent': 'se vcs tivessem ido pra primeira faculdade que passou, onde estariam?', 'id': 1266819703969918979, 'user': {'_type': 'snscrape.modules.twitter.User', 'username': 'anajgardi', 'id': 1054200967581851648, 'displayname': '°•♡ana♡•°', 'description': 'conversando com todas as minhas 20 personalidades✨\nartes visuais-ufu\nsou artista no insta @grdllari', 'rawDescription': 'conversando com todas as minhas 20 personalidades✨\nartes visuais-ufu\nsou artista no insta @grdllari', 'descriptionUrls': None, 'verified': False, 'created': '2018-10-22T02:41:11+00:00', 'followersCount': 485, 'friendsCount': 409, 'statusesCount': 7280, 'favouritesCount': 18398, 'listedCount': 0, 'mediaCount': 183, 'location': '', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1433206653378236419/9b2TWfiP_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1054200967581851648/1631286619', 'url': 'https://twitter.com/anajgardi'}, 'replyCount': 777, 'retweetCount': 21, 'likeCount': 1209, 'quoteCount': 17468, 'conversationId': 1266819703969918979, 'lang': 'pt', 'source': '<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>', 'sourceUrl': 'https://mobile.twitter.com', 'sourceLabel': 'Twitter Web App', 'outlinks': None, 'tcooutlinks': None, 'media': None, 'retweetedTweet': None, 'quotedTweet': None, 'inReplyToTweetId': None, 'inReplyToUser': None, 'mentionedUsers': None, 'coordinates': None, 'place': None, 'hashtags': None, 'cashtags': None}",,,,,,,
snscrape.modules.twitter.Tweet,https://twitter.com/chapa_paulo/status/1332323338551783424,2020-11-27 14:00:11+00:00,"Steffany, ex aluna do IFMG também apoia nossa Chapa!

No dia 30/11 VOTE CHAPA 1, por uma gestão democrática e transparente. https://t.co/qU3rkbqN6m","Steffany, ex aluna do IFMG também apoia nossa Chapa!

No dia 30/11 VOTE CHAPA 1, por uma gestão democrática e transparente. https://t.co/qU3rkbqN6m",1332323338551783424,"{'_type': 'snscrape.modules.twitter.User', 'username': 'chapa_paulo', 'id': 1329606919984730112, 'displayname': 'Grêmio Paulo Freire', 'description': 'Grêmio Estudantil Paulo Freire - IFMG campus Gov. Valadares', 'rawDescription': 'Grêmio Estudantil Paulo Freire - IFMG campus Gov. Valadares', 'descriptionUrls': None, 'verified': False, 'created': '2020-11-20T02:06:25+00:00', 'followersCount': 31, 'friendsCount': 58, 'statusesCount': 37, 'favouritesCount': 10, 'listedCount': 0, 'mediaCount': 27, 'location': 'Governador Valadares, Brasil', 'protected': False, 'linkUrl': 'https://linktr.ee/G.EPauloFreireIFMGGV', 'linkTcourl': 'https://t.co/ez3dUMLJ9r', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1367130756041048066/wRZ0321O_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1329606919984730112/1614905162', 'url': 'https://twitter.com/chapa_paulo'}",0,7,12,0,1332323338551783424,pt,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,,,"[{'_type': 'snscrape.modules.twitter.Video', 'thumbnailUrl': 'https://pbs.twimg.com/ext_tw_video_thumb/1332323279923765251/pu/img/5gtqgeoTZwfWLAU4.jpg', 'variants': [{'_type': 'snscrape.modules.twitter.VideoVariant', 'contentType': 'application/x-mpegURL', 'url': 'https://video.twimg.com/ext_tw_video/1332323279923765251/pu/pl/dUWp2xZ89d874tpk.m3u8?tag=10', 'bitrate': None}, {'_type': 'snscrape.modules.twitter.VideoVariant', 'contentType': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1332323279923765251/pu/vid/320x580/ix-A_i8TGmKhXK84.mp4?tag=10', 'bitrate': 632000}, {'_type': 'snscrape.modules.twitter.VideoVariant', 'contentType': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1332323279923765251/pu/vid/352x640/3WGVYI4lXbBPkWKR.mp4?tag=10', 'bitrate': 832000}], 'duration': 60.514, 'views': 171}]",,,,,,,,,
snscrape.modules.twitter.Tweet,https://twitter.com/Igor_souzasilv/status/1332289752385589248,2020-11-27 11:46:44+00:00,@luwucaz @ifesoficial man não é só o ifes que teve essa ideia de histórico escolar pelo que eu saiba o ifmg (Minas Gerais) e o IFMT do mato grosso vai ser assim tb.,@luwucaz @ifesoficial man não é só o ifes que teve essa ideia de histórico escolar pelo que eu saiba o ifmg (Minas Gerais) e o IFMT do mato grosso vai ser assim tb.,1332289752385589248,"{'_type': 'snscrape.modules.twitter.User', 'username': 'Igor_souzasilv', 'id': 1303550273328164864, 'displayname': 'Igor Souza', 'description': 'perdi minha conta ahahahhahah😭', 'rawDescription': 'perdi minha conta ahahahhahah😭', 'descriptionUrls': None, 'verified': False, 'created': '2020-09-09T04:26:38+00:00', 'followersCount': 4, 'friendsCount': 57, 'statusesCount': 2, 'favouritesCount': 89, 'listedCount': 0, 'mediaCount': 0, 'location': '', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1379397714157395972/DtxualYk_normal.jpg', 'profileBannerUrl': None, 'url': 'https://twitter.com/Igor_souzasilv'}",0,0,0,0,1331957095495847939,pt,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://mobile.twitter.com,Twitter Web App,,,,,,1.332003757723431e+18,"{'_type': 'snscrape.modules.twitter.User', 'username': 'carrijocom2r', 'id': 1310343579173294081, 'displayname': None, 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'url': 'https://twitter.com/carrijocom2r'}","[{'_type': 'snscrape.modules.twitter.User', 'username': 'ifesoficial', 'id': 94991148, 'displayname': 'Ifes', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'url': 'https://twitter.com/ifesoficial'}]",,,,
snscrape.modules.twitter.Tweet,https://twitter.com/palheiros_anaj/status/1332169628139868162,2020-11-27 03:49:24+00:00,@pedrocertezas etc ifmg,@pedrocertezas etc ifmg,1332169628139868162,"{'_type': 'snscrape.modules.twitter.User', 'username': 'palheiros_anaj', 'id': 992146562766827525, 'displayname': 'najulia|📖: flores para algernon', 'description': '◟̽◞̽\nela/dela\n•vivo a base de café e surtos\n•may we meet again•', 'rawDescription': '◟̽◞̽\nela/dela\n•vivo a base de café e surtos\n•may we meet again•', 'descriptionUrls': None, 'verified': False, 'created': '2018-05-03T20:59:08+00:00', 'followersCount': 357, 'friendsCount': 245, 'statusesCount': 6123, 'favouritesCount': 9685, 'listedCount': 2, 'mediaCount': 86, 'location': 'Minas Gerais, Brasil', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1428776079280545799/N0oYpRrk_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/992146562766827525/1627149132', 'url': 'https://twitter.com/palheiros_anaj'}",0,0,1,0,1332149261962797057,pt,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://twitter.com/download/android,Twitter for Android,,,,,,1.332149261962797e+18,"{'_type': 'snscrape.modules.twitter.User', 'username': 'pedrocertezas', 'id': 770973413477408768, 'displayname': 'Pedro Certezas', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'url': 'https://twitter.com/pedrocertezas'}","[{'_type': 'snscrape.modules.twitter.User', 'username': 'pedrocertezas', 'id': 770973413477408768, 'displayname': 'Pedro Certezas', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'url': 'https://twitter.com/pedrocertezas'}]",,,,
snscrape.modules.twitter.Tweet,https://twitter.com/ifspectr/status/1332126598661812227,2020-11-27 00:58:25+00:00,"35 vagas pro ano que vem no IFMG 
como não consegui fazer a prova direito no ano passado, eu vou tentar de novo 
agora a ansiedade apertou e bateu um desespero

se eu não passar eu tô ferrada com meus pais","35 vagas pro ano que vem no IFMG 
como não consegui fazer a prova direito no ano passado, eu vou tentar de novo 
agora a ansiedade apertou e bateu um desespero

se eu não passar eu tô ferrada com meus pais",1332126598661812227,"{'_type': 'snscrape.modules.twitter.User', 'username': 'ifspectr', 'id': 1018975297927073792, 'displayname': 'jules of the pride ❀', 'description': 'such a heavenly view', 'rawDescription': 'such a heavenly view', 'descriptionUrls': None, 'verified': False, 'created': '2018-07-16T21:46:57+00:00', 'followersCount': 2167, 'friendsCount': 1941, 'statusesCount': 40085, 'favouritesCount': 39087, 'listedCount': 70, 'mediaCount': 7349, 'location': '⚤︎', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1440313426773889033/61vG167t_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1018975297927073792/1631150597', 'url': 'https://twitter.com/ifspectr'}",2,0,3,0,1332126598661812227,pt,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://twitter.com/download/android,Twitter for Android,,,,,,,,,,,,
snscrape.modules.twitter.Tweet,https://twitter.com/chapa_paulo/status/1332112099598852097,2020-11-27 00:00:48+00:00,"Rebecca, ex aluna do IFMG, também apoia a Chapa 1 (Paulo Freire)

No dia 30/11 VOTE CHAPA 1!!! https://t.co/sY3JJOA9V1","Rebecca, ex aluna do IFMG, também apoia a Chapa 1 (Paulo Freire)

No dia 30/11 VOTE CHAPA 1!!! https://t.co/sY3JJOA9V1",1332112099598852097,"{'_type': 'snscrape.modules.twitter.User', 'username': 'chapa_paulo', 'id': 1329606919984730112, 'displayname': 'Grêmio Paulo Freire', 'description': 'Grêmio Estudantil Paulo Freire - IFMG campus Gov. Valadares', 'rawDescription': 'Grêmio Estudantil Paulo Freire - IFMG campus Gov. Valadares', 'descriptionUrls': None, 'verified': False, 'created': '2020-11-20T02:06:25+00:00', 'followersCount': 31, 'friendsCount': 58, 'statusesCount': 37, 'favouritesCount': 10, 'listedCount': 0, 'mediaCount': 27, 'location': 'Governador Valadares, Brasil', 'protected': False, 'linkUrl': 'https://linktr.ee/G.EPauloFreireIFMGGV', 'linkTcourl': 'https://t.co/ez3dUMLJ9r', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1367130756041048066/wRZ0321O_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1329606919984730112/1614905162', 'url': 'https://twitter.com/chapa_paulo'}",1,7,28,0,1332112099598852097,pt,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,,,"[{'_type': 'snscrape.modules.twitter.Video', 'thumbnailUrl': 'https://pbs.twimg.com/ext_tw_video_thumb/1332109717032873988/pu/img/fEEDzSrTPYJ8y5Hy.jpg', 'variants': [{'_type': 'snscrape.modules.twitter.VideoVariant', 'contentType': 'application/x-mpegURL', 'url': 'https://video.twimg.com/ext_tw_video/1332109717032873988/pu/pl/kfkQcLF91mUBRRRn.m3u8?tag=10', 'bitrate': None}, {'_type': 'snscrape.modules.twitter.VideoVariant', 'contentType': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1332109717032873988/pu/vid/360x636/e4rzrZBN2rpwCA8x.mp4?tag=10', 'bitrate': 832000}, {'_type': 'snscrape.modules.twitter.VideoVariant', 'contentType': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1332109717032873988/pu/vid/320x564/QYO1G_ygBIqnwa7F.mp4?tag=10', 'bitrate': 632000}, {'_type': 'snscrape.modules.twitter.VideoVariant', 'contentType': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1332109717032873988/pu/vid/480x848/4RM7AqnLbFURMaHk.mp4?tag=10', 'bitrate': 2176000}], 'duration': 40.208, 'views': 332}]",,,,,,,,,
snscrape.modules.twitter.Tweet,https://twitter.com/euanalauraa_/status/1332031587815395329,2020-11-26 18:40:53+00:00,"@mrxanddyy Não, IFMG campus SJDR","@mrxanddyy Não, IFMG campus SJDR",1332031587815395329,"{'_type': 'snscrape.modules.twitter.User', 'username': 'euanalauraa_', 'id': 1107814243179642880, 'displayname': '100% vacinada', 'description': 'graduanda&\nestagiária&\ntrabalhadora& \ndesesperada...', 'rawDescription': 'graduanda&\nestagiária&\ntrabalhadora& \ndesesperada...', 'descriptionUrls': None, 'verified': False, 'created': '2019-03-19T01:21:12+00:00', 'followersCount': 135, 'friendsCount': 149, 'statusesCount': 6160, 'favouritesCount': 9070, 'listedCount': 0, 'mediaCount': 96, 'location': 'Minas Gerais, Brasil', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1405303382538063875/UfvS-GZD_normal.jpg', 'profileBannerUrl': None, 'url': 'https://twitter.com/euanalauraa_'}",0,0,1,0,1331928170807910400,pt,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://twitter.com/download/android,Twitter for Android,,,,,,1.332025601302139e+18,"{'_type': 'snscrape.modules.twitter.User', 'username': 'mrxanddyy', 'id': 1140673951699537920, 'displayname': 'Alexander Rodrigues', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'url': 'https://twitter.com/mrxanddyy'}","[{'_type': 'snscrape.modules.twitter.User', 'username': 'mrxanddyy', 'id': 1140673951699537920, 'displayname': 'Alexander Rodrigues', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'url': 'https://twitter.com/mrxanddyy'}]","{'_type': 'snscrape.modules.twitter.Coordinates', 'longitude': -44.493024, 'latitude': -21.095909}","{'_type': 'snscrape.modules.twitter.Place', 'fullName': 'Ritápolis, Brasil', 'name': 'Ritápolis', 'type': 'city', 'country': 'Brazil', 'countryCode': 'BR'}",,
