_type,url,date,content,renderedContent,id,user,replyCount,retweetCount,likeCount,quoteCount,conversationId,lang,source,sourceUrl,sourceLabel,outlinks,tcooutlinks,media,retweetedTweet,quotedTweet,inReplyToTweetId,inReplyToUser,mentionedUsers,coordinates,place,hashtags,cashtags
snscrape.modules.twitter.Tweet,https://twitter.com/samuelscarabel1/status/1299728791489708032,2020-08-29 15:21:06+00:00,pelo visto vai ter aula até janeiro nao é mesmo IFMG??,pelo visto vai ter aula até janeiro nao é mesmo IFMG??,1299728791489708032,"{'_type': 'snscrape.modules.twitter.User', 'username': 'samuelscarabel1', 'id': 3119828842, 'displayname': 'Sam', 'description': '', 'rawDescription': '', 'descriptionUrls': None, 'verified': False, 'created': '2015-03-26T21:15:14+00:00', 'followersCount': 359, 'friendsCount': 256, 'statusesCount': 7429, 'favouritesCount': 19293, 'listedCount': 0, 'mediaCount': 32, 'location': '+55 33', 'protected': False, 'linkUrl': 'https://vsco.co/samuelscarabel1', 'linkTcourl': 'https://t.co/nT60iUsutL', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1431063948577722368/SEvJXdyf_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/3119828842/1631277041', 'url': 'https://twitter.com/samuelscarabel1'}",1,0,0,0,1299728791489708032,pt,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,,,,,,,,,,,,
snscrape.modules.twitter.Tweet,https://twitter.com/hugocordeiro13/status/1299558627267743745,2020-08-29 04:04:56+00:00,@PedroSouza09 @fred13souza To olhando aqui no google maps. Sentido RJ  ta parado desde o posto da PRF onde tem p IFMG em Congonhas. 9km. Deve ta osso.,@PedroSouza09 @fred13souza To olhando aqui no google maps. Sentido RJ  ta parado desde o posto da PRF onde tem p IFMG em Congonhas. 9km. Deve ta osso.,1299558627267743745,"{'_type': 'snscrape.modules.twitter.User', 'username': 'hugocordeiro13', 'id': 58672362, 'displayname': 'Hugo Cordeiro™', 'description': '🎖️Comendador | Arquiteto e Urbanista | Fotógrafo, músico, ciclista e historiador nas horas vagas', 'rawDescription': '🎖️Comendador | Arquiteto e Urbanista | Fotógrafo, músico, ciclista e historiador nas horas vagas', 'descriptionUrls': None, 'verified': False, 'created': '2009-07-21T02:16:21+00:00', 'followersCount': 1890, 'friendsCount': 352, 'statusesCount': 103495, 'favouritesCount': 38675, 'listedCount': 31, 'mediaCount': 6890, 'location': 'Minas uai', 'protected': False, 'linkUrl': 'https://instagram.com/hugocastelani', 'linkTcourl': 'https://t.co/Bv9lnBxzLy', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1386451641566650374/P3Di6uW5_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/58672362/1472303828', 'url': 'https://twitter.com/hugocordeiro13'}",0,0,0,0,1299557200654938113,pt,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://twitter.com/download/android,Twitter for Android,,,,,,1.2995582423438868e+18,"{'_type': 'snscrape.modules.twitter.User', 'username': 'PedroSouza09', 'id': 264502035, 'displayname': 'Pedro Souza', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'url': 'https://twitter.com/PedroSouza09'}","[{'_type': 'snscrape.modules.twitter.User', 'username': 'PedroSouza09', 'id': 264502035, 'displayname': 'Pedro Souza', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'url': 'https://twitter.com/PedroSouza09'}]",,,,
snscrape.modules.twitter.Tweet,https://twitter.com/_leehx_/status/1299540724724240385,2020-08-29 02:53:47+00:00,Nem acredito que o ERE do Ifmg foi aprovado,Nem acredito que o ERE do Ifmg foi aprovado,1299540724724240385,"{'_type': 'snscrape.modules.twitter.User', 'username': '_leehx_', 'id': 1210349734772301824, 'displayname': 'Lele', 'description': 'perdida poraqui', 'rawDescription': 'perdida poraqui', 'descriptionUrls': None, 'verified': False, 'created': '2019-12-27T00:00:56+00:00', 'followersCount': 109, 'friendsCount': 183, 'statusesCount': 2949, 'favouritesCount': 9775, 'listedCount': 0, 'mediaCount': 86, 'location': 'Lua', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1325894090110668803/URkwfEas_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1210349734772301824/1586955096', 'url': 'https://twitter.com/_leehx_'}",1,0,0,0,1299540724724240385,pt,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,,,,,,,,,,,,
snscrape.modules.twitter.Tweet,https://twitter.com/ifmgnarede/status/1299397099780558848,2020-08-28 17:23:04+00:00,"O professor do IFMG, Jonas Guimarães e Silva, estará hoje na @redeminas, no programa Brasil das Gerais, às 17h30. Ele vai falar sobre patrimônio imaterial e o processo de fabricação do queijo artesanal da Canastra. Não perca! https://t.co/6AP14rDFah","O professor do IFMG, Jonas Guimarães e Silva, estará hoje na @redeminas, no programa Brasil das Gerais, às 17h30. Ele vai falar sobre patrimônio imaterial e o processo de fabricação do queijo artesanal da Canastra. Não perca! https://t.co/6AP14rDFah",1299397099780558848,"{'_type': 'snscrape.modules.twitter.User', 'username': 'ifmgnarede', 'id': 132275980, 'displayname': 'IFMG', 'description': 'Perfil oficial do Instituto Federal de Educação, Ciência e Tecnologia de Minas Gerais - IFMG, com Reitoria em Belo Horizonte e campi localizados em 18 cidades.', 'rawDescription': 'Perfil oficial do Instituto Federal de Educação, Ciência e Tecnologia de Minas Gerais - IFMG, com Reitoria em Belo Horizonte e campi localizados em 18 cidades.', 'descriptionUrls': None, 'verified': False, 'created': '2010-04-12T19:57:50+00:00', 'followersCount': 2355, 'friendsCount': 69, 'statusesCount': 1994, 'favouritesCount': 141, 'listedCount': 28, 'mediaCount': 418, 'location': 'Minas Gerais, Brasil', 'protected': False, 'linkUrl': 'http://www.ifmg.edu.br/portal', 'linkTcourl': 'https://t.co/9oOSTnZxZh', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1375079977536925697/oAeuaruc_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/132275980/1628169063', 'url': 'https://twitter.com/ifmgnarede'}",0,1,7,0,1299397099780558848,pt,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://mobile.twitter.com,Twitter Web App,,,"[{'_type': 'snscrape.modules.twitter.Photo', 'previewUrl': 'https://pbs.twimg.com/media/EghiZTMU8AAyZ5J?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/EghiZTMU8AAyZ5J?format=jpg&name=large'}]",,,,,"[{'_type': 'snscrape.modules.twitter.User', 'username': 'redeminas', 'id': 2790345782, 'displayname': 'Rede Minas', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'url': 'https://twitter.com/redeminas'}]",,,,
snscrape.modules.twitter.Tweet,https://twitter.com/luizelemesmo/status/1299227077967851525,2020-08-28 06:07:28+00:00,"VAZOU ⚠️⚠️⚠️
imagens exclusivas da festa chamada de Marco Túlio e organizada por alunos do IFMG, confira https://t.co/37dy1qvRpD","VAZOU ⚠️⚠️⚠️
imagens exclusivas da festa chamada de Marco Túlio e organizada por alunos do IFMG, confira twitter.com/papiocean/stat…",1299227077967851525,"{'_type': 'snscrape.modules.twitter.User', 'username': 'luizelemesmo', 'id': 146694330, 'displayname': 'lu', 'description': 'ele/dele', 'rawDescription': 'ele/dele', 'descriptionUrls': None, 'verified': False, 'created': '2010-05-22T03:13:04+00:00', 'followersCount': 439, 'friendsCount': 417, 'statusesCount': 26510, 'favouritesCount': 49612, 'listedCount': 1, 'mediaCount': 962, 'location': 'ouro preto, mg', 'protected': False, 'linkUrl': 'http://luizzz.carrd.co', 'linkTcourl': 'https://t.co/4lbe0Hto27', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1421656904594567171/fpOgNC5N_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/146694330/1623461698', 'url': 'https://twitter.com/luizelemesmo'}",1,0,8,0,1299227077967851525,pt,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,['https://twitter.com/papiocean/status/1299011558308278272'],['https://t.co/37dy1qvRpD'],,,"{'_type': 'snscrape.modules.twitter.Tweet', 'url': 'https://twitter.com/papiocean/status/1299011558308278272', 'date': '2020-08-27T15:51:04+00:00', 'content': 'mano e esse “protesto” contra o cancelamento de sense8 KKKKKKKKK https://t.co/KxaGM3irS9', 'renderedContent': 'mano e esse “protesto” contra o cancelamento de sense8 KKKKKKKKK https://t.co/KxaGM3irS9', 'id': 1299011558308278272, 'user': {'_type': 'snscrape.modules.twitter.User', 'username': 'papiocean', 'id': 1206333379681144832, 'displayname': 'frankinho', 'description': 'do you know who you are? • fan account', 'rawDescription': 'do you know who you are? • fan account', 'descriptionUrls': None, 'verified': False, 'created': '2019-12-15T22:01:15+00:00', 'followersCount': 2637, 'friendsCount': 1941, 'statusesCount': 34216, 'favouritesCount': 72132, 'listedCount': 19, 'mediaCount': 4851, 'location': 'São Paulo, Brasil', 'protected': False, 'linkUrl': 'https://www.instagram.com/marcosalvsh/', 'linkTcourl': 'https://t.co/yBlZ7FzgG1', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1422959654091567108/K_ASRTh2_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1206333379681144832/1623343762', 'url': 'https://twitter.com/papiocean'}, 'replyCount': 292, 'retweetCount': 311, 'likeCount': 3114, 'quoteCount': 1985, 'conversationId': 1299011558308278272, 'lang': 'pt', 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'sourceUrl': 'http://twitter.com/download/iphone', 'sourceLabel': 'Twitter for iPhone', 'outlinks': None, 'tcooutlinks': None, 'media': [{'_type': 'snscrape.modules.twitter.Video', 'thumbnailUrl': 'https://pbs.twimg.com/ext_tw_video_thumb/872197946284150784/pu/img/HktfDduZOCEED6Wt.jpg', 'variants': [{'_type': 'snscrape.modules.twitter.VideoVariant', 'contentType': 'application/x-mpegURL', 'url': 'https://video.twimg.com/ext_tw_video/872197946284150784/pu/pl/gZtzI0d7pGimAiEN.m3u8', 'bitrate': None}, {'_type': 'snscrape.modules.twitter.VideoVariant', 'contentType': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/872197946284150784/pu/vid/240x240/mCrjNDp_ejUiE9DO.mp4', 'bitrate': 256000}, {'_type': 'snscrape.modules.twitter.VideoVariant', 'contentType': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/872197946284150784/pu/vid/480x480/qPA4LYgTrv1PxpIU.mp4', 'bitrate': 832000}], 'duration': 56.8, 'views': 330435}], 'retweetedTweet': None, 'quotedTweet': None, 'inReplyToTweetId': None, 'inReplyToUser': None, 'mentionedUsers': None, 'coordinates': None, 'place': None, 'hashtags': None, 'cashtags': None}",,,,,,,
snscrape.modules.twitter.Tweet,https://twitter.com/ifmgnarede/status/1299082175904710657,2020-08-27 20:31:41+00:00,"O IFMG está com inscrições abertas para o processo seletivo destinado à contratação de professor substituto do Campus Santa Luzia
https://t.co/K1Yysbkrr8","O IFMG está com inscrições abertas para o processo seletivo destinado à contratação de professor substituto do Campus Santa Luzia
ifmg.edu.br/portal/noticia…",1299082175904710657,"{'_type': 'snscrape.modules.twitter.User', 'username': 'ifmgnarede', 'id': 132275980, 'displayname': 'IFMG', 'description': 'Perfil oficial do Instituto Federal de Educação, Ciência e Tecnologia de Minas Gerais - IFMG, com Reitoria em Belo Horizonte e campi localizados em 18 cidades.', 'rawDescription': 'Perfil oficial do Instituto Federal de Educação, Ciência e Tecnologia de Minas Gerais - IFMG, com Reitoria em Belo Horizonte e campi localizados em 18 cidades.', 'descriptionUrls': None, 'verified': False, 'created': '2010-04-12T19:57:50+00:00', 'followersCount': 2355, 'friendsCount': 69, 'statusesCount': 1994, 'favouritesCount': 141, 'listedCount': 28, 'mediaCount': 418, 'location': 'Minas Gerais, Brasil', 'protected': False, 'linkUrl': 'http://www.ifmg.edu.br/portal', 'linkTcourl': 'https://t.co/9oOSTnZxZh', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1375079977536925697/oAeuaruc_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/132275980/1628169063', 'url': 'https://twitter.com/ifmgnarede'}",0,1,4,0,1299082175904710657,pt,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://mobile.twitter.com,Twitter Web App,['https://www.ifmg.edu.br/portal/noticias/vaga-para-professor-substituto-de-lingua-portuguesa'],['https://t.co/K1Yysbkrr8'],,,,,,,,,,
snscrape.modules.twitter.Tweet,https://twitter.com/luisahcs_/status/1299030345086631936,2020-08-27 17:05:43+00:00,estou com o coração partido de tanta saudade do ifmg que eu gosto😔😔😔,estou com o coração partido de tanta saudade do ifmg que eu gosto😔😔😔,1299030345086631936,"{'_type': 'snscrape.modules.twitter.User', 'username': 'luisahcs_', 'id': 811190226014130177, 'displayname': 'lulu ¹⁹⁰⁸', 'description': 'nós somos do Clube @Atletico Mineiro ⚫⚪\n@FCBarcelona\n\n\ninstagram.com/luisahcs_?igsh…', 'rawDescription': 'nós somos do Clube @Atletico Mineiro ⚫⚪\n@FCBarcelona\n\n\nhttps://t.co/fTK9elcN2g', 'descriptionUrls': [{'text': 'instagram.com/luisahcs_?igsh…', 'url': 'https://instagram.com/luisahcs_?igshid=b7g0ejfuubs5', 'tcourl': 'https://t.co/fTK9elcN2g', 'indices': [55, 78]}], 'verified': False, 'created': '2016-12-20T12:43:15+00:00', 'followersCount': 2408, 'friendsCount': 2203, 'statusesCount': 57331, 'favouritesCount': 58105, 'listedCount': 1, 'mediaCount': 343, 'location': 'atlético', 'protected': False, 'linkUrl': 'https://curiouscat.qa/luisacostasilva_', 'linkTcourl': 'https://t.co/IHYLpYve9f', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1437147461282324489/OTgxxIVy_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/811190226014130177/1615771801', 'url': 'https://twitter.com/luisahcs_'}",0,0,0,0,1299030345086631936,pt,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://twitter.com/download/android,Twitter for Android,,,,,,,,,,,,
snscrape.modules.twitter.Tweet,https://twitter.com/HENSHOES/status/1299001817116876801,2020-08-27 15:12:22+00:00,Fique por dentro – IFMG suspende validade de mais concursos em razão da pandemia https://t.co/huTEofO6wJ,Fique por dentro – IFMG suspende validade de mais concursos em razão da pandemia jornaisvirtuais.com.br/fique-por-dent…,1299001817116876801,"{'_type': 'snscrape.modules.twitter.User', 'username': 'HENSHOES', 'id': 3835998705, 'displayname': 'Hens Shoes', 'description': '', 'rawDescription': '', 'descriptionUrls': None, 'verified': False, 'created': '2015-10-01T19:07:20+00:00', 'followersCount': 176, 'friendsCount': 645, 'statusesCount': 274119, 'favouritesCount': 124, 'listedCount': 5, 'mediaCount': 70960, 'location': '', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/651913470791811073/FLZ68W5O_normal.png', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/3835998705/1444262941', 'url': 'https://twitter.com/HENSHOES'}",0,0,0,0,1299001817116876801,pt,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>",http://publicize.wp.com/,WordPress.com,['https://jornaisvirtuais.com.br/fique-por-dentro-ifmg-suspende-validade-de-mais-concursos-em-razao-da-pandemia/'],['https://t.co/huTEofO6wJ'],,,,,,,,,,
snscrape.modules.twitter.Tweet,https://twitter.com/ifmgcongonhas/status/1298999121492111362,2020-08-27 15:01:39+00:00,"Em breve, estarão abertas as inscrições para a Especialização em Gestão de Projeto e Operações do IFMG Campus Congonhas. A pós-graduação é gratuita e, nessa edição, a seleção contará também com uma prova virtual sobre conhecimentos específicos da área de atuação. https://t.co/EeTaQOosq8","Em breve, estarão abertas as inscrições para a Especialização em Gestão de Projeto e Operações do IFMG Campus Congonhas. A pós-graduação é gratuita e, nessa edição, a seleção contará também com uma prova virtual sobre conhecimentos específicos da área de atuação. https://t.co/EeTaQOosq8",1298999121492111362,"{'_type': 'snscrape.modules.twitter.User', 'username': 'ifmgcongonhas', 'id': 269916702, 'displayname': 'IFMG Congonhas', 'description': 'instagram.com/ifmgcampuscong…', 'rawDescription': 'https://t.co/5xJNrElelG', 'descriptionUrls': [{'text': 'instagram.com/ifmgcampuscong…', 'url': 'http://instagram.com/ifmgcampuscongonhas', 'tcourl': 'https://t.co/5xJNrElelG', 'indices': [0, 23]}], 'verified': False, 'created': '2011-03-21T17:48:30+00:00', 'followersCount': 346, 'friendsCount': 279, 'statusesCount': 579, 'favouritesCount': 23, 'listedCount': 3, 'mediaCount': 445, 'location': 'Congonhas MG', 'protected': False, 'linkUrl': 'http://cng.ifmg.edu.br', 'linkTcourl': 'https://t.co/LiCfgYIfOg', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1118532112498425858/Wol4T_ra_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/269916702/1588277102', 'url': 'https://twitter.com/ifmgcongonhas'}",0,0,0,0,1298999121492111362,pt,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,,,"[{'_type': 'snscrape.modules.twitter.Photo', 'previewUrl': 'https://pbs.twimg.com/media/Egb4z8nU4AUzMYk?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/Egb4z8nU4AUzMYk?format=jpg&name=large'}]",,,,,,,,,
snscrape.modules.twitter.Tweet,https://twitter.com/adufopsindical/status/1298955339434401795,2020-08-27 12:07:41+00:00,"Live | COVID-19 em Mariana: situação atual e consequências para a cidade

A Frente em Defesa da Educação - composta pelos sindicatos ASSUFOP, ADUFOP e SINASEFE IFMG - promove hoje(27), às 18h, um bate-papo ao vivo… https://t.co/6h0jcWMqbG","Live | COVID-19 em Mariana: situação atual e consequências para a cidade

A Frente em Defesa da Educação - composta pelos sindicatos ASSUFOP, ADUFOP e SINASEFE IFMG - promove hoje(27), às 18h, um bate-papo ao vivo… instagram.com/p/CEZGU7DAfgC/…",1298955339434401795,"{'_type': 'snscrape.modules.twitter.User', 'username': 'adufopsindical', 'id': 2884240252, 'displayname': 'ADUFOP', 'description': 'Associação dos Docentes da Universidade Federal de Ouro Preto. Seção Sindical do ANDES-SN', 'rawDescription': 'Associação dos Docentes da Universidade Federal de Ouro Preto. Seção Sindical do ANDES-SN', 'descriptionUrls': None, 'verified': False, 'created': '2014-11-19T16:10:00+00:00', 'followersCount': 98, 'friendsCount': 203, 'statusesCount': 1124, 'favouritesCount': 149, 'listedCount': 1, 'mediaCount': 64, 'location': 'Ouro Preto-MG', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/593452838086385664/JykWX4Lw_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/2884240252/1624991127', 'url': 'https://twitter.com/adufopsindical'}",0,0,0,0,1298955339434401795,pt,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",http://instagram.com,Instagram,['https://www.instagram.com/p/CEZGU7DAfgC/?igshid=1djdl6bjlijcl'],['https://t.co/6h0jcWMqbG'],,,,,,,,,,
